i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
258,0,"Question{QuestionCommittee{λ=406818165184528365/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=292788157284333/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=767824736016138221/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=303941356051496941/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=158250127196141/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=456178919721140205/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=664777429834792941/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=24137708666861/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=685082853557403629/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=337993440274939885/288230376151711744, rank=8}}"
259,0,"Question{QuestionCommittee{λ=813636330369056749/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=585576314568685/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=1535649472032276461/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=607882712102993901/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=316500254392301/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=912357839442280429/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=1329554859669585901/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=48275417333741/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=1370165707114807277/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=675986880549879789/576460752303423488, rank=8}}"
260,0,"Question{QuestionCommittee{λ=1627272660738113517/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=1171152629137389/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=3071298944064552941/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=1215765424205987821/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=633000508784621/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=1824715678884560877/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=2659109719339171821/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=96550834667501/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=2740331414229614573/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=1351973761099759597/1152921504606846976, rank=8}}"
261,0,"Question{QuestionCommittee{λ=3254545321476227053/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=2342305258274797/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=6142597888129105901/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=2431530848411975661/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=1266001017569261/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=3649431357769121773/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=5318219438678343661/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=193101669335021/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=5480662828459229165/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=2703947522199519213/2305843009213693952, rank=8}}"
262,0,"Question{QuestionCommittee{λ=6509090642952454125/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=4684610516549613/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=12285195776258211821/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=4863061696823951341/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=2532002035138541/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=7298862715538243565/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=10636438877356687341/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=386203338670061/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=10961325656918458349/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=5407895044399038445/4611686018427387904, rank=8}}"
263,0,"Question{QuestionCommittee{λ=13018181285904908269/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=9369221033099245/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=24570391552516423661/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=9726123393647902701/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=5064004070277101/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=14597725431076487149/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=21272877754713374701/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=772406677340141/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=21922651313836916717/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=10815790088798076909/9223372036854775808, rank=8}}"
264,0,"Question{QuestionCommittee{λ=26036362571809816557/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=18738442066198509/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=49140783105032847341/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=19452246787295805421/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=10128008140554221/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=29195450862152974317/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=42545755509426749421/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=1544813354680301/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=43845302627673833453/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=21631580177596153837/18446744073709551616, rank=8}}"
265,0,"Question{QuestionCommittee{λ=52072725143619633133/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=37476884132397037/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=98281566210065694701/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=38904493574591610861/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=20256016281108461/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=58390901724305948653/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=85091511018853498861/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=3089626709360621/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=87690605255347666925/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=43263160355192307693/36893488147419103232, rank=8}}"
266,0,"Question{QuestionCommittee{λ=104145450287239266285/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=74953768264794093/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=196563132420131389421/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=77808987149183221741/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=40512032562216941/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=116781803448611897325/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=170183022037706997741/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=6179253418721261/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=175381210510695333869/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=86526320710384615405/73786976294838206464, rank=8}}"
267,0,"Question{QuestionCommittee{λ=208290900574478532589/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=149907536529588205/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=393126264840262778861/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=155617974298366443501/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=81024065124433901/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=233563606897223794669/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=340366044075413995501/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=12358506837442541/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=350762421021390667757/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=173052641420769230829/147573952589676412928, rank=8}}"
268,0,"Question{QuestionCommittee{λ=416581801148957065197/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=299815073059176429/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=786252529680525557741/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=311235948596732887021/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=162048130248867821/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=467127213794447589357/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=680732088150827991021/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=24717013674885101/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=701524842042781335533/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=346105282841538461677/295147905179352825856, rank=8}}"
269,0,"Question{QuestionCommittee{λ=833163602297914130413/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=599630146118352877/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=1572505059361051115501/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=622471897193465774061/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=324096260497735661/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=934254427588895178733/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=1361464176301655982061/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=49434027349770221/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=1403049684085562671085/590295810358705651712, rank=8}}",0,"Question{QuestionCommittee{λ=692210565683076923373/590295810358705651712, rank=8}}"
270,0,"Question{QuestionCommittee{λ=1666327204595828260845/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=1199260292236705773/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=3145010118722102231021/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=1244943794386931548141/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=648192520995471341/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=1868508855177790357485/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=2722928352603311964141/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=98868054699540461/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=2806099368171125342189/1180591620717411303424, rank=8}}",0,"Question{QuestionCommittee{λ=1384421131366153846765/1180591620717411303424, rank=8}}"
271,0,"Question{QuestionCommittee{λ=3332654409191656521709/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=2398520584473411565/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=6290020237444204462061/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=2489887588773863096301/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=1296385041990942701/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=3737017710355580714989/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=5445856705206623928301/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=197736109399080941/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=5612198736342250684397/2361183241434822606848, rank=8}}",0,"Question{QuestionCommittee{λ=2768842262732307693549/2361183241434822606848, rank=8}}"
272,0,"Question{QuestionCommittee{λ=6665308818383313043437/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=4797041168946823149/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=12580040474888408924141/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=4979775177547726192621/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=2592770083981885421/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=7474035420711161429997/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=10891713410413247856621/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=395472218798161901/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=11224397472684501368813/4722366482869645213696, rank=8}}",0,"Question{QuestionCommittee{λ=5537684525464615387117/4722366482869645213696, rank=8}}"
273,0,"Question{QuestionCommittee{λ=13330617636766626086893/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=9594082337893646317/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=25160080949776817848301/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=9959550355095452385261/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=5185540167963770861/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=14948070841422322860013/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=21783426820826495713261/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=790944437596323821/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=22448794945369002737645/9444732965739290427392, rank=8}}",0,"Question{QuestionCommittee{λ=11075369050929230774253/9444732965739290427392, rank=8}}"
274,0,"Question{QuestionCommittee{λ=26661235273533252173805/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=19188164675787292653/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=50320161899553635696621/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=19919100710190904770541/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=10371080335927541741/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=29896141682844645720045/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=43566853641652991426541/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=1581888875192647661/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=44897589890738005475309/18889465931478580854784, rank=8}}",0,"Question{QuestionCommittee{λ=22150738101858461548525/18889465931478580854784, rank=8}}"
275,0,"Question{QuestionCommittee{λ=53322470547066504347629/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=38376329351574585325/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=100640323799107271393261/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=39838201420381809541101/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=20742160671855083501/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=59792283365689291440109/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=87133707283305982853101/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=3163777750385295341/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=89795179781476010950637/37778931862957161709568, rank=8}}",0,"Question{QuestionCommittee{λ=44301476203716923097069/37778931862957161709568, rank=8}}"
276,0,"Question{QuestionCommittee{λ=106644941094133008695277/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=76752658703149170669/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=201280647598214542786541/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=79676402840763619082221/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=41484321343710167021/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=119584566731378582880237/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=174267414566611965706221/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=6327555500770590701/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=179590359562952021901293/75557863725914323419136, rank=8}}",0,"Question{QuestionCommittee{λ=88602952407433846194157/75557863725914323419136, rank=8}}"
277,0,"Question{QuestionCommittee{λ=213289882188266017390573/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=153505317406298341357/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=402561295196429085573101/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=159352805681527238164461/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=82968642687420334061/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=239169133462757165760493/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=348534829133223931412461/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=12655111001541181421/9223372036854775808, rank=8}}",0,"Question{QuestionCommittee{λ=359180719125904043802605/151115727451828646838272, rank=8}}",0,"Question{QuestionCommittee{λ=177205904814867692388333/151115727451828646838272, rank=8}}"
278,0,"Question{QuestionCommittee{λ=426579764376532034781165/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=307010634812596682733/73786976294838206464, rank=8}}",0,"Question{QuestionCommittee{λ=805122590392858171146221/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=318705611363054476328941/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=165937285374840668141/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=478338266925514331521005/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=697069658266447862824941/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=25310222003082362861/18446744073709551616, rank=8}}",0,"Question{QuestionCommittee{λ=718361438251808087605229/302231454903657293676544, rank=8}}",0,"Question{QuestionCommittee{λ=354411809629735384776685/302231454903657293676544, rank=8}}"
279,0,"Question{QuestionCommittee{λ=853159528753064069562349/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=614021269625193365485/147573952589676412928, rank=8}}",0,"Question{QuestionCommittee{λ=1610245180785716342292461/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=637411222726108952657901/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=331874570749681336301/295147905179352825856, rank=8}}",0,"Question{QuestionCommittee{λ=956676533851028663042029/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=1394139316532895725649901/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=50620444006164725741/36893488147419103232, rank=8}}",0,"Question{QuestionCommittee{λ=1436722876503616175210477/604462909807314587353088, rank=8}}",0,"Question{QuestionCommittee{λ=708823619259470769553389/604462909807314587353088, rank=8}}"
