i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
234,0,"Question{QuestionCommittee{λ=11648179925/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=6228051597/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=4595037773/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=35252975/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=707858391/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=333199771885/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=3538891/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=6848787145/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=587894215/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=68971871/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=8930683125741/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=175578049/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=4646535601/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=39218651821/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=344254583533/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=1117604787/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=1077821979/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=363184409/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=290362100717/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=1572984057/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=826683285997/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=273715747/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=1230711509997/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=8627280821/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=1289826335/1073741824, rank=4}}"
235,0,"Question{QuestionCommittee{λ=629387405/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=10891061661/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=9190075565/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=2667015639/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=1925540153/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=239992533/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=269877298413/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=415057241/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=89668457/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=595668521/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=3459579245/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=399958740973/274877906944, rank=7}}",0,"Question{QuestionCommittee{λ=557097723/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=4521194197/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=688509167085/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=2203519729/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=35209313/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=3220585983981/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=155867/131072, rank=3}}",0,"Question{QuestionCommittee{λ=40432770669/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=17672895/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=1080072073/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=105401369/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=17254561661/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=90522089/67108864, rank=7}}"
236,0,"Question{QuestionCommittee{λ=71274353773/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=1632469751/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=4336096121/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=70505931/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=78125691/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=12117833/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=539754596845/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=13697574309/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=1175788411/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=1081762655/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=429294255/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=2430771311/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=8495483/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=24250505/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=1112610067/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=2075599155/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=24113755613/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=6441171967981/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=580724201453/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=74083274605/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=1201230133/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=38670543/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=210802757/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=18747469004781/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=181044159/134217728, rank=7}}"
237,0,"Question{QuestionCommittee{λ=5580526377/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=3264939483/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=8672192261/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=5334031297/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=2186880927/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=24235685/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=19557160717/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=73768993325/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=389117243/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=42208267/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=19009542109/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=68602245/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=42824916877/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=5668729749/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=170115281133/137438953472, rank=4}}",0,"Question{QuestionCommittee{λ=36451039/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=70418607/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=896774063/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=2744984305/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=148166549229/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=2402460285/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=2443703865325/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=51343391/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=34509123341/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=277886531/268435456, rank=3}}"
238,0,"Question{QuestionCommittee{λ=136330471/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=10086905205/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=9201821213/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=50129604589/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=4373761873/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=2353192054765/2199023255552, rank=2}}",0,"Question{QuestionCommittee{λ=103863610733/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=830114463/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=2351576803/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=24160518413/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=6919158509/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=351156079/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=16990947/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=182819681/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=3242801025/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=35269631629/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=1065657/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=87287287/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=4456185545/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=2453015637/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=21474836461/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2160144165/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=972072393/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=69018246701/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=2414645335/1073741824, rank=6}}"
239,0,"Question{QuestionCommittee{λ=4583462735853/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=6529878985/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=6524747845/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=141011881/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=156251401/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=48471351/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=53168955245/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=1660228945/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=4499055093/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=1191337023/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=38019084237/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=137204471/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=85649833773/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=365639381/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=34614281805/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=2235209593/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=2131295/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=38720332109/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=28095899037/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=4333175/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4804920589/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=50767449485/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=591988449/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=317581597/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=19323688413/17179869184, rank=5}}"
240,0,"Question{QuestionCommittee{λ=142548707565/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=13059757989/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=17344384541/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=1019194291/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=70383503405/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=4706384109549/4398046511104, rank=2}}",0,"Question{QuestionCommittee{λ=6529811801/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=27395148637/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=8998110205/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=48321036845/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=76038168493/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=1105804381/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=1114195427/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=88942341037/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=13591739/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=72902059/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=48227511245/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=41958759/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=1161448402925/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=4906031293/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=324556725/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=360165005/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=163365544813/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=2330717957/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=38647376845/34359738368, rank=5}}"
241,0,"Question{QuestionCommittee{λ=1055169/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=20173810429/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=9796258253/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=10668062613/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=3851080287/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=479985085/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=106337910509/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=147537986669/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=9142358205/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=9336023685/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=10082798165/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=156677501037/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=33981913/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=753955317/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=1377018334189/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=18014500925/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=96455022509/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=1793548107/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=9492451/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=80865541357/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=9609841197/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=4887407730669/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=181319469/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=37494938009581/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=552002227/536870912, rank=1}}"
242,0,"Question{QuestionCommittee{λ=9166925471725/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=26119515997/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=18380151149/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=2038388563/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=85792428013/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=959970151/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=7077801/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=134776347/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=22432193597/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=84416515/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=2341216597/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=4861542641/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=774303975/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=177884682093/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=27183497/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=4151198329/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=4262571/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=3587096195/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=2322896805869/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=161731082733/137438953472, rank=4}}",0,"Question{QuestionCommittee{λ=1115956271/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=77341067/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=771272487/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=635163213/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=555773043/536870912, rank=3}}"
243,0,"Question{QuestionCommittee{λ=1258774791/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=21782123341/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=18403642445/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=100259209197/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=7702160593/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=6157859/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=39114321453/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=54790297293/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=44864387213/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=137943723/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=20165596349/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=2363402213/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=2228390873/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=1507910615/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=340230562285/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=4407039477/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=441984966637/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=9063157693/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=17384008269/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=86195789/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=14500243/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=9774815461357/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=362638957/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=4279975/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=77294753709/68719476736, rank=5}}"
244,0,"Question{QuestionCommittee{λ=144582437/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=6503392529/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=13049495709/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=200518418413/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=171584856045/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=666399543789/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=1079509193709/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=269552713/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=778234467/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=2382674027/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=858588491/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=799917481965/549755813888, rank=7}}",0,"Question{QuestionCommittee{λ=4456781765/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=355769364205/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=6485602069/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=1106219193/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=883969933293/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=83917499/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=10157980405/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=323462165485/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=1653366572013/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=189643749/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=1542544993/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=138036493421/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=1596075175/1073741824, rank=8}}"
245,0,"Question{QuestionCommittee{λ=11161052773/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=40832325773/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=34688769101/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=401036836845/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=1415716801/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=96942683/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=14155583/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=1824819/524288, rank=5}}",0,"Question{QuestionCommittee{λ=17996220429/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=2163525291/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=4682433213/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=3497623/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=142014437997/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=78437303661/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=2225220115/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=70539263277/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=140837233/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=18126315405/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=20315960829/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=8666331/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=29000505/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=934872139/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=1183976879/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=18584933/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=362088337/268435456, rank=7}}"
246,0,"Question{QuestionCommittee{λ=272660961/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=12456103213/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=36760302317/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=42169583/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=15404321205/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=9412768219117/8796093022208, rank=2}}",0,"Question{QuestionCommittee{λ=13059623621/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=109580594605/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=35992440877/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=18672047389/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=40331192717/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=313355002093/274877906944, rank=2}}",0,"Question{QuestionCommittee{λ=67963807/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=3015821249/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=1873668709/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=3362269537/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=8525161/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=36252630829/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=8912371109/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=172391559/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=58000991/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=1869744259/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=725277895/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=74989876019181/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=1104004435/1073741824, rank=1}}"
