i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
132,1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=8}}"
133,1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=4}}"
134,1,"Question{QuestionVoter{voter=Voter{30}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=7, b=4}}"
135,1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=10}}",0,"Question{QuestionCommittee{λ=33/4, rank=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=4}}"
136,1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=4}}"
137,1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=2}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=4}}"
138,1,"Question{QuestionVoter{voter=Voter{23}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=9, b=4}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=4}}"
139,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{24}, a=7, b=10}}"
140,1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{29}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=4}}"
141,1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=4}}"
142,1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=7, b=4}}"
143,1,"Question{QuestionVoter{voter=Voter{26}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=5}}"
144,1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=5}}"
145,1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=9}}"
146,1,"Question{QuestionVoter{voter=Voter{27}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{21}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=10}}",0,"Question{QuestionCommittee{λ=31/2, rank=4}}",1,"Question{QuestionVoter{voter=Voter{22}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=9}}"
147,1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=8}}",0,"Question{QuestionCommittee{λ=33/4, rank=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=9}}"
148,1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=4}}"
149,1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=7, b=6}}"
150,1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{26}, a=7, b=1}}"
151,1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{28}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=6}}"
152,1,"Question{QuestionVoter{voter=Voter{24}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=6}}"
153,1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=7, b=3}}"
154,1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=10}}"
155,1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{29}, a=7, b=10}}"
156,0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=10}}"
157,1,"Question{QuestionVoter{voter=Voter{28}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{26}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=2}}"
158,1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=2}}"
159,1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=10}}",0,"Question{QuestionCommittee{λ=31/2, rank=3}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=2}}"
160,1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{23}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}"
161,1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=10}}",0,"Question{QuestionCommittee{λ=33/4, rank=3}}"
162,1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}"
163,0,"Question{QuestionCommittee{λ=31/2, rank=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=8}}"
164,1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=6}}"
165,1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=6}}"
166,1,"Question{QuestionVoter{voter=Voter{23}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=6}}"
167,1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=5}}"
168,1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=5}}"
169,1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=5}}"
170,1,"Question{QuestionVoter{voter=Voter{23}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=4}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=2}}"
171,1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=5}}"
