i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
271,0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=11, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=15}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=9}}"
272,1,"Question{QuestionVoter{voter=Voter{11}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{24}, a=14, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=15}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=14}}"
273,0,"Question{QuestionCommittee{λ=33/4, rank=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{15}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{24}, a=6, b=15}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=14}}"
274,1,"Question{QuestionVoter{voter=Voter{25}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=11}}",1,"Question{QuestionVoter{voter=Voter{16}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=15, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=12}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=9}}"
275,1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=8, b=14}}"
276,1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=12}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=4}}"
277,1,"Question{QuestionVoter{voter=Voter{27}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{27}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=4}}"
278,1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{27}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{25}, a=14, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=4}}"
279,1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{24}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=4}}"
280,0,"Question{QuestionCommittee{λ=37/8, rank=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{22}, a=14, b=3}}",0,"Question{QuestionCommittee{λ=33/4, rank=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=11, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=14}}",0,"Question{QuestionCommittee{λ=37/8, rank=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=3}}"
281,1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=9}}",0,"Question{QuestionCommittee{λ=37/8, rank=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=10}}"
282,1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{25}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=15, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=10}}"
283,1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{20}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=10}}"
284,1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=11}}",1,"Question{QuestionVoter{voter=Voter{29}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=10}}"
285,1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{20}, a=14, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=6}}"
286,1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{6}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=1}}",0,"Question{QuestionCommittee{λ=37/8, rank=5}}"
287,1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=14, b=12}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=3}}"
288,1,"Question{QuestionVoter{voter=Voter{8}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=14, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{22}, a=6, b=7}}"
289,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=14, b=15}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=3}}"
290,1,"Question{QuestionVoter{voter=Voter{4}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=14, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=3}}"
291,1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=11, b=4}}",1,"Question{QuestionVoter{voter=Voter{23}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=6}}"
292,1,"Question{QuestionVoter{voter=Voter{14}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=12, b=11}}",1,"Question{QuestionVoter{voter=Voter{12}, a=12, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{29}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=6}}"
293,1,"Question{QuestionVoter{voter=Voter{23}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=6}}"
294,1,"Question{QuestionVoter{voter=Voter{24}, a=7, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=14, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=8, b=6}}"
295,1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{26}, a=14, b=13}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=6}}"
296,1,"Question{QuestionVoter{voter=Voter{1}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{28}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{21}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=6}}"
297,1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=11, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=11}}"
298,1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=12}}"
299,1,"Question{QuestionVoter{voter=Voter{17}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{4}, a=14, b=11}}",1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=12}}"
300,1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{24}, a=10, b=12}}",1,"Question{QuestionVoter{voter=Voter{17}, a=10, b=13}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}"
301,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{22}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=13}}"
302,1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{29}, a=14, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=13}}"
303,1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{24}, a=14, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{21}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=31/2, rank=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=7}}"
304,1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=6}}"
305,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{1}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{25}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=14}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}"
306,1,"Question{QuestionVoter{voter=Voter{30}, a=15, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{5}, a=14, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=14}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=3}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=5}}"
307,1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{23}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{21}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=11, b=5}}"
308,1,"Question{QuestionVoter{voter=Voter{6}, a=15, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{17}, a=14, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{29}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=4, b=15}}"
309,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=12}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=15}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=13}}"
310,1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=14, b=11}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=13}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=6}}"
