i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
182,0,"Question{QuestionCommittee{λ=9731737/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=139815527/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=34279491/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=101579/65536, rank=6}}",0,"Question{QuestionCommittee{λ=498373951/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=584423/524288, rank=4}}",0,"Question{QuestionCommittee{λ=535365/524288, rank=4}}",0,"Question{QuestionCommittee{λ=2197339/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=10149319/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=16800491/16777216, rank=3}}"
183,0,"Question{QuestionCommittee{λ=19463493/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=4838195/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=16927297/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=1248569165/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=74486507/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=1168827/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=3579239543/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=284927627/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=952107229/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=139395627/134217728, rank=5}}"
184,0,"Question{QuestionCommittee{λ=60085987/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=2959923/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=437453757/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=6120695/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=10485741/524288, rank=8}}",0,"Question{QuestionCommittee{λ=850444879/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=1278723/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=104598491/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=1904214477/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=33600963/33554432, rank=3}}"
185,0,"Question{QuestionCommittee{λ=562584657/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=8439/8192, rank=3}}",0,"Question{QuestionCommittee{λ=1191513/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=203139/131072, rank=6}}",0,"Question{QuestionCommittee{λ=4831429844973/4398046511104, rank=2}}",0,"Question{QuestionCommittee{λ=2337673/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=2557427/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=311107/262144, rank=5}}",0,"Question{QuestionCommittee{λ=1402717/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=183341/131072, rank=7}}"
186,0,"Question{QuestionCommittee{λ=1125169333/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=9676409/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=423628463/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=2564829383/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=18846943/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=5682061/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=1070711/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=209196963/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=132812997/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=278791273/268435456, rank=5}}"
187,0,"Question{QuestionCommittee{λ=908341831/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=187556257/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=2383007/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=12241409/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=996747921/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=9247199/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=18432501469/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=569855235/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=530159/524288, rank=6}}",0,"Question{QuestionCommittee{λ=557582565/536870912, rank=5}}"
188,0,"Question{QuestionCommittee{λ=38926967/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=5919827/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=68559001/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=17856359/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=1993495823/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=1700889777/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=36865002957/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=107469961/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=3808428973/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=25330427/16777216, rank=6}}"
189,0,"Question{QuestionCommittee{λ=1816683681/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=4619982645/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=1222103/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=2615529/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=20971501/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=3401779535/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=2141441/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=1139710489/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=20298657/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=366663/262144, rank=7}}"
190,0,"Question{QuestionCommittee{λ=77853915/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=11839635/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=874907495/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=24482799/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=37693867/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=6803559089/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=5114873/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=622195/524288, rank=5}}",0,"Question{QuestionCommittee{λ=7616857965/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=46437325/33554432, rank=4}}"
191,0,"Question{QuestionCommittee{λ=2250338647/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=375112533/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=1559163/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=2497138311/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=11061/8192, rank=4}}",0,"Question{QuestionCommittee{λ=1761665/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=262999/262144, rank=5}}",0,"Question{QuestionCommittee{λ=1244409/1048576, rank=5}}",0,"Question{QuestionCommittee{λ=1060299/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=134390267/134217728, rank=2}}"
192,0,"Question{QuestionCommittee{λ=155707811/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=750225085/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=137117983/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=4994276641/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=148972995/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=4675327/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=4282863/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=2279420959/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=15233715949/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=50660835/33554432, rank=6}}"
193,0,"Question{QuestionCommittee{λ=655825/524288, rank=3}}",0,"Question{QuestionCommittee{λ=19352799/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=274235985/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=3174395/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=9662859689965/8796093022208, rank=2}}",0,"Question{QuestionCommittee{λ=3523311/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=10229765/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=10933183/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=90107509/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=92874669/67108864, rank=4}}"
194,0,"Question{QuestionCommittee{λ=4500677313/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=279631073/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=1749814971/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=5129658785/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=41943021/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=578419/524288, rank=8}}",0,"Question{QuestionCommittee{λ=526017/524288, rank=5}}",0,"Question{QuestionCommittee{λ=418393907/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=265625975/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=815729/524288, rank=1}}"
195,0,"Question{QuestionCommittee{λ=311415641/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=134345465/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=3499629961/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=9988553301/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=22141/16384, rank=4}}",0,"Question{QuestionCommittee{λ=1156857/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=414695/262144, rank=7}}",0,"Question{QuestionCommittee{λ=4394697/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=2120579/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=268780515/268435456, rank=2}}"
196,0,"Question{QuestionCommittee{λ=120171993/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=16897/16384, rank=3}}",0,"Question{QuestionCommittee{λ=6999259941/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=35712737/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=44301/32768, rank=4}}",0,"Question{QuestionCommittee{λ=7046603/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=7158479105/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=146101/131072, rank=4}}",0,"Question{QuestionCommittee{λ=180215037/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=1631439/1048576, rank=1}}"
197,0,"Question{QuestionCommittee{λ=1311631/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=559262165/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=3118345/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=48965579/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=34991/32768, rank=5}}",0,"Question{QuestionCommittee{λ=1077138587/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=829371/524288, rank=7}}",0,"Question{QuestionCommittee{λ=4558841937/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=40597295/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=185749357/134217728, rank=4}}"
198,0,"Question{QuestionCommittee{λ=2193691/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=23679251/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=4765995/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=5231039/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=9112983/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=13607118197/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=73730005933/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=21866385/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=4241139/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=67201907/67108864, rank=3}}"
199,0,"Question{QuestionCommittee{λ=240344005/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=38705579/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=33647361/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=71425455/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=75387715/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=14093187/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=2235518077/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=292183/262144, rank=4}}",0,"Question{QuestionCommittee{λ=1465227/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=134403795/134217728, rank=3}}"
200,0,"Question{QuestionCommittee{λ=23028881/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=47358483/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=847256907/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=10259317589/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=69963/65536, rank=5}}",0,"Question{QuestionCommittee{λ=18494379/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=4471036173/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=214939903/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=2930473/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=67760089/67108864, rank=8}}"
201,1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}"
202,1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=3}}"
203,1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=4}}"
204,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=5}}"
205,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=6}}"
206,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=7}}"
207,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=8}}"
208,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=9}}"
209,1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=10}}"
210,1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=5}}"
211,1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=5}}"
212,1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=5}}"
213,1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=5}}"
214,1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=7}}"
215,1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=7}}"
